3321,SanLeandro_CA_Freecycle,37.7249296,-122.1560768
3322,SanLorenzoValleyFreecycle,37.05133740000001,-122.0732973
507,SanLuisObispoCA,35.28275240000001,-120.6596156
3323,SanMarcosCA,33.1433723,-117.1661449
634,SanMateoCoastsideCA,37.5277153,-122.5128315
3325,SanMateoFreecycle,37.5629917,-122.3255254
1130,SanRamonCA,37.7799273,-121.9780153
3347,SantaBarbaraCA,34.4208305,-119.6981901
3329,SantaClaraFreecycle,37.35410789999999,-121.9552356
3330,SantaClaritaCA,34.3916641,-118.542586
3331,SantaCruzCountyFreecycle,36.97411709999999,-122.0307963
3430,SantaMariaCA,34.9530337,-120.4357191
1617,SantaMonicaCA,34.0194543,-118.4911912
3339,SaratogaCA,37.2638324,-122.0230146
3367,SebastopolFreecycle,38.4021359,-122.8238806
13911,shermanoaksCA,34.1489719,-118.451357
3412,SimiValleyCA,34.2694474,-118.781482
3416,SiskiyouCA,41.7743261,-122.5770126
584,SonomaCA,38.291859,-122.4580356
3441,SonoraCA,37.98294959999999,-120.3821724
3487,SouthBaySF,37.654656,-122.4077498
10711,SouthGateCa,33.95473699999999,-118.2120161
3457,SouthLakeTahoeCA,38.939926,-119.9771868
3442,SouthPasadenaCA,34.11611959999999,-118.1503488
3461,SouthSacramentoCA,38.51701099999999,-121.4513314
3529,StocktonCA,37.9577016,-121.2907796
14642,Sunland-TujungaCA,34.2596475,-118.3082747
3559,SunnyvaleCAFreecycle,37.36883,-122.0363496
3567,Susanville_CA,40.4162842,-120.6530063
3584,SYVFreecycle,34.6144313,-120.079868
3587,TaftCA,35.1424671,-119.4565078
3611,Tehachapi_CA,35.1321877,-118.4489739
3614,TemeculaCA,33.4936391,-117.1483648
662,ThousandOaksCA,34.1705609,-118.8375937
3653,TomalesCA,38.24630700000001,-122.9055518
11705,TopangaCa,34.0919452,-118.6021321
3662,TorranceCA,33.83584920000001,-118.3406288
3665,TracyCA,37.7396513,-121.4252227
3674,TrinityCntyCA,40.6329485,-123.0622553
9640,Truckee-TahoeCityCa,39.327962,-120.1832533
1143,TulareCA,36.1341739,-118.8596804
3686,TurlockCA,37.4946568,-120.8465941
9863,UnionCityCa,37.5933918,-122.0438298
3719,VacavilleCA,38.3565773,-121.9877444
3723,ValenciaCA,34.456151,-118.5713823
3729,VallejoCA,38.1040864,-122.2566367
3742,VenturaCA,34.274646,-119.2290316
1696,VisaliaCA,36.3302284,-119.2920585
10577,VistaCa,33.20003679999999,-117.2425355
3777,WalnutCreekCA,37.9100783,-122.0651819
3824,WatsonvilleCA,36.910231,-121.7568946
3844,WestHollywoodCA,34.0900091,-118.3617443
10667,WestSacramentoCa,38.58046089999999,-121.530234
3883,WheatlandCA,39.0098946,-121.4230133
14526,WhittierCA,33.9791793,-118.032844
3932,WintersCA,38.5249065,-121.9708017
